date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:45:15	2226/2226	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259176bb6-8b2%22	http://jthemes.org/demo-admin/cubic/cubic-html/js/db4.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/cubic-html/js/db4.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/index4.html)
13:45:17	66047/66047	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255c4e2ea-101ff%22	http://jthemes.org/demo-admin/cubic/plugins/components/morrisjs/morris.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/morrisjs/morris.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/index4.html)
13:45:18	14105/14105	---M--	200	added ('OK')	image/jpeg	etag:%22591a5498-3719%22	http://jthemes.org/demo-admin/cubic/plugins/images/chair.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/chair.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/products.html)
13:45:19	92651/92651	---MCZ	200	added ('OK')	application/javascript	etag:W/%225659d386-169eb%22	http://jthemes.org/demo-admin/cubic/plugins/components/raphael/raphael-min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/raphael/raphael-min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/index4.html)
13:45:19	10929/10929	---M--	200	added ('OK')	image/jpeg	etag:%22591a54ae-2ab1%22	http://jthemes.org/demo-admin/cubic/plugins/images/chair2.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/chair2.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/products.html)
13:45:21	14310/14310	---MCZ	200	added ('OK')	text/css	etag:W/%2256b6e984-37e6%22	http://jthemes.org/demo-admin/cubic/plugins/components/datatables/jquery.dataTables.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/datatables/jquery.dataTables.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/product-orders.html)
13:45:21	426096/426096	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259021fbc-68070%22	http://jthemes.org/demo-admin/cubic/plugins/components/fullcalendar/fullcalendar.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/fullcalendar/fullcalendar.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/index2.html)
13:45:21	19438/19438	---M--	200	added ('OK')	image/jpeg	etag:%22591a54d0-4bee%22	http://jthemes.org/demo-admin/cubic/plugins/images/chair4.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/chair4.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/products.html)
13:45:21	15440/15440	---M--	200	added ('OK')	image/jpeg	etag:%22591a54bc-3c50%22	http://jthemes.org/demo-admin/cubic/plugins/images/chair3.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/chair3.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/products.html)
13:45:25	81712/81712	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256b6d954-13f30%22	http://jthemes.org/demo-admin/cubic/plugins/components/datatables/jquery.dataTables.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/datatables/jquery.dataTables.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/product-orders.html)
13:45:25	17209/17209	---M--	200	added ('OK')	image/jpeg	etag:%22591cbec0-4339%22	http://jthemes.org/demo-admin/cubic/plugins/images/img2.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/img2.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/inbox-detail.html)
13:45:25	23283/23283	---M--	200	added ('OK')	image/jpeg	etag:%22591cbe24-5af3%22	http://jthemes.org/demo-admin/cubic/plugins/images/img1.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/img1.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/inbox-detail.html)
13:45:26	1392/1392	---MCZ	200	added ('OK')	text/css	etag:W/%2256b174da-570%22	http://jthemes.org/demo-admin/cubic/plugins/components/html5-editor/bootstrap-wysihtml5.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/html5-editor/bootstrap-wysihtml5.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/compose.html)
13:45:27	12587/12587	---MCZ	200	added ('OK')	text/css	etag:W/%22570e3ce4-312b%22	http://jthemes.org/demo-admin/cubic/plugins/components/dropzone-master/dist/dropzone.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/dropzone-master/dist/dropzone.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/compose.html)
13:45:27	18924/18924	---M--	200	added ('OK')	image/jpeg	etag:%22591cbf56-49ec%22	http://jthemes.org/demo-admin/cubic/plugins/images/img3.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/img3.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/inbox-detail.html)
13:45:28	21514/21514	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256b17490-540a%22	http://jthemes.org/demo-admin/cubic/plugins/components/html5-editor/bootstrap-wysihtml5.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/html5-editor/bootstrap-wysihtml5.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/compose.html)
13:45:31	64400/64400	---MCZ	200	added ('OK')	application/javascript	etag:W/%22570e3ce4-fb90%22	http://jthemes.org/demo-admin/cubic/plugins/components/dropzone-master/dist/dropzone.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/dropzone-master/dist/dropzone.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/compose.html)
13:45:31	75033/75033	---M--	200	added ('OK')	image/jpeg	etag:%2259247d34-12519%22	http://jthemes.org/demo-admin/cubic/plugins/images/users/7.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/users/7.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/inbox-detail.html)
13:45:34	36760/36760	---M--	200	added ('OK')	image/jpeg	etag:%2259247e80-8f98%22	http://jthemes.org/demo-admin/cubic/plugins/images/users/10.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/users/10.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/contact.html)
13:45:37	37082/37082	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256070fd6-90da%22	http://jthemes.org/demo-admin/cubic/plugins/components/footable/js/footable.all.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/footable/js/footable.all.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/contact.html)
13:45:39	30498/30498	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255f9cfea-7722%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-select/bootstrap-select.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-select/bootstrap-select.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/contact.html)
13:45:40	57119/57119	---M--	200	added ('OK')	image/jpeg	etag:%2259247d9e-df1f%22	http://jthemes.org/demo-admin/cubic/plugins/images/users/8.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/users/8.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/contact.html)
13:45:40	3006/3006	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259416e64-bbe%22	http://jthemes.org/demo-admin/cubic/plugins/components/jfootable/footable-init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/jfootable/footable-init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/contact.html)
13:45:41	341646/341646	---MCZ	200	added ('OK')	application/javascript	etag:W/%22581127f6-5368e%22	http://jthemes.org/demo-admin/cubic/plugins/components/html5-editor/wysihtml5-0.3.0.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/html5-editor/wysihtml5-0.3.0.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/compose.html)
13:45:42	10372/10372	---MCZ	200	added ('OK')	text/css	etag:W/%2257f2a702-2884%22	http://jthemes.org/demo-admin/cubic/plugins/components/gridstack/gridstack.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/gridstack/gridstack.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/portlet-draggable.html)
13:45:42	19966/19966	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254728680-4dfe%22	http://jthemes.org/demo-admin/cubic/plugins/components/blockUI/jquery.blockUI.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/blockUI/jquery.blockUI.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/panel-ui-block.html)
13:45:43	82189/82189	---M--	200	added ('OK')	image/jpeg	etag:%2259247e10-1410d%22	http://jthemes.org/demo-admin/cubic/plugins/images/users/9.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/users/9.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/contact.html)
13:45:43	1291/1291	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-50b%22	https://cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/portlet-draggable.html)
13:45:47	64962/64962	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257f2a702-fdc2%22	http://jthemes.org/demo-admin/cubic/plugins/components/gridstack/gridstack.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/gridstack/gridstack.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/portlet-draggable.html)
13:45:47	48746/48746	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed2-be6a%22	https://cdnjs.cloudflare.com/ajax/libs/lodash.js/3.5.0/lodash.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdnjs.cloudflare.com/ajax/libs/lodash.js/3.5.0/lodash.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/portlet-draggable.html)
13:45:47	3681/3681	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257f2a702-e61%22	http://jthemes.org/demo-admin/cubic/plugins/components/gridstack/gridstack.jQueryUI.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/gridstack/gridstack.jQueryUI.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/portlet-draggable.html)
13:45:48	63821/63821	---M--	200	added ('OK')	image/jpeg	etag:%22591cce82-f94d%22	http://jthemes.org/demo-admin/cubic/plugins/images/large/img1.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/large/img1.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/contact-detail.html)
13:45:54	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257d9d05e-3dee5%22	http://jthemes.org/demo-admin/cubic/plugins/components/jqueryui/jquery-ui.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/jqueryui/jquery-ui.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/portlet-draggable.html)
13:45:57	59468/59468	---M--	200	added ('OK')	image/jpeg	etag:%22591cd0cc-e84c%22	http://jthemes.org/demo-admin/cubic/plugins/images/large/img2.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/large/img2.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/tabs.html)
13:45:58	63821/63821	---M--	200	added ('OK')	image/jpeg	etag:%22591cce82-f94d%22	http://jthemes.org/demo-admin/cubic/plugins/images/large/img4.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/large/img4.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/tabs.html)
13:46:00	76283/76283	---M--	200	added ('OK')	image/jpeg	etag:%22591cd114-129fb%22	http://jthemes.org/demo-admin/cubic/plugins/images/large/img3.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/large/img3.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/tabs.html)
13:46:02	17277/17277	---M--	200	added ('OK')	image/png	etag:%2257608562-437d%22	http://jthemes.org/demo-admin/cubic/plugins/images/model2.png	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/model2.png	(from http://jthemes.org/demo-admin/cubic/cubic-html/modals.html)
13:46:03	17156/17156	---M--	200	added ('OK')	image/png	etag:%2257608558-4304%22	http://jthemes.org/demo-admin/cubic/plugins/images/model.png	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/model.png	(from http://jthemes.org/demo-admin/cubic/cubic-html/modals.html)
13:46:04	59468/59468	---M--	200	added ('OK')	image/jpeg	etag:%22591cd0cc-e84c%22	http://jthemes.org/demo-admin/cubic/plugins/images/large/img5.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/large/img5.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/tabs.html)
13:46:05	17238/17238	---M--	200	added ('OK')	image/png	etag:%225760856a-4356%22	http://jthemes.org/demo-admin/cubic/plugins/images/model3.png	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/model3.png	(from http://jthemes.org/demo-admin/cubic/cubic-html/modals.html)
13:46:05	16994/16994	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258bda55a-4262%22	http://jthemes.org/demo-admin/cubic/plugins/components/sweetalert/sweetalert.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/sweetalert/sweetalert.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/modals.html)
13:46:05	2784/2784	---MCZ	200	added ('OK')	application/javascript	etag:W/%22575f4026-ae0%22	http://jthemes.org/demo-admin/cubic/plugins/components/sweetalert/jquery.sweet-alert.custom.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/sweetalert/jquery.sweet-alert.custom.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/modals.html)
13:46:06	4910/4910	---MCZ	200	added ('OK')	text/css	etag:W/%2257539798-132e%22	http://jthemes.org/demo-admin/cubic/plugins/components/toast-master/css/jquery.toast.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/toast-master/css/jquery.toast.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/notification.html)
13:46:06	76283/76283	---M--	200	added ('OK')	image/jpeg	etag:%22591cd114-129fb%22	http://jthemes.org/demo-admin/cubic/plugins/images/large/img6.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/large/img6.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/tabs.html)
13:46:06	12440/12440	---MCZ	200	added ('OK')	application/javascript	etag:W/%22574a4d0c-3098%22	http://jthemes.org/demo-admin/cubic/plugins/components/toast-master/js/jquery.toast.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/toast-master/js/jquery.toast.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/notification.html)
13:46:06	1496/1496	---MCZ	200	added ('OK')	application/javascript	etag:W/%225952fbbc-5d8%22	http://jthemes.org/demo-admin/cubic/cubic-html/js/toastr.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/cubic-html/js/toastr.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/notification.html)
13:46:07	3592/3592	---MCZ	200	added ('OK')	text/css	etag:W/%2255dfafae-e08%22	http://jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.carousel.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.carousel.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:07	1512/1512	---MCZ	200	added ('OK')	text/css	etag:W/%2255dfafae-5e8%22	http://jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.theme.default.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.theme.default.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:14	34237/34237	---M--	200	added ('OK')	image/jpeg	etag:%2256ac49ac-85bd%22	http://jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide6.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide6.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:18	60373/60373	---M--	200	added ('OK')	image/jpeg	etag:%2256ac49b6-ebd5%22	http://jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide4.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide4.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:21	121404/121404	---M--	200	added ('OK')	image/jpeg	etag:%2256ace066-1da3c%22	http://jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide2.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide2.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:29	63821/63821	---M--	200	added ('OK')	image/jpeg	etag:%22591cce82-f94d%22	http://jthemes.org/demo-admin/cubic/plugins/images/big/img1.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/big/img1.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:31	59468/59468	---M--	200	added ('OK')	image/jpeg	etag:%22591cd0cc-e84c%22	http://jthemes.org/demo-admin/cubic/plugins/images/big/img2.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/big/img2.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:32	157513/157513	---M--	200	added ('OK')	image/jpeg	etag:%2256acdff4-26749%22	http://jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide3.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide3.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:41	76283/76283	---M--	200	added ('OK')	image/jpeg	etag:%22591cd114-129fb%22	http://jthemes.org/demo-admin/cubic/plugins/images/big/img3.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/big/img3.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:42	63821/63821	---M--	200	added ('OK')	image/jpeg	etag:%22591cce82-f94d%22	http://jthemes.org/demo-admin/cubic/plugins/images/big/img4.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/big/img4.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:42	175882/175882	---M--	200	added ('OK')	image/jpeg	etag:%2256acdfba-2af0a%22	http://jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide1.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/heading-bg/slide1.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:42	59468/59468	---M--	200	added ('OK')	image/jpeg	etag:%22591cd0cc-e84c%22	http://jthemes.org/demo-admin/cubic/plugins/images/big/img5.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/big/img5.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:43	972/972	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ac51c2-3cc%22	http://jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.custom.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.custom.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:43	12301/12301	---MCZ	200	added ('OK')	text/css	etag:W/%2257a00b9a-300d%22	http://jthemes.org/demo-admin/cubic/plugins/components/Magnific-Popup-master/dist/magnific-popup.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/Magnific-Popup-master/dist/magnific-popup.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/user-cards.html)
13:46:43	41419/41419	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255dfafae-a1cb%22	http://jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.carousel.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/owl.carousel/owl.carousel.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:44	3266/3266	---MCZ	200	added ('OK')	application/javascript	etag:W/%22579ff048-cc2%22	http://jthemes.org/demo-admin/cubic/plugins/components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/user-cards.html)
13:46:44	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256c81076-4ef8%22	http://jthemes.org/demo-admin/cubic/plugins/components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/user-cards.html)
13:46:45	10374/10374	---MCZ	200	added ('OK')	text/css	etag:W/%2257bb6650-2886%22	http://jthemes.org/demo-admin/cubic/plugins/components/horizontal-timeline/css/horizontal-timeline.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/horizontal-timeline/css/horizontal-timeline.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/timeline-horizontal.html)
13:46:45	12120/12120	---MCZ	200	added ('OK')	application/javascript	etag:W/%22568ae23c-2f58%22	http://jthemes.org/demo-admin/cubic/plugins/components/horizontal-timeline/js/horizontal-timeline.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/horizontal-timeline/js/horizontal-timeline.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/timeline-horizontal.html)
13:46:46	3355/3355	---MCZ	200	added ('OK')	text/css	etag:W/%22549ee834-d1b%22	http://jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/css/ion.rangeSlider.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/css/ion.rangeSlider.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/range-slider.html)
